KP343627.1	KP343627	Rhizomastix vacuolata GOL1 small subunit ribosomal RNA gene, partial sequence	100.000	1873	0.0	3459
AF334800.1	AF334800	Bittacus pilicornis small subunit ribosomal RNA gene, partial sequence	100.000	1940	0.0	3583
EU219086.1	EU219086	Nosema thomsoni small subunit ribosomal RNA gene, complete sequence	100.000	1245	0.0	2300
AY745612.1	AY745612	Euaesthetus ruficapillus small subunit ribosomal RNA gene, partial sequence	100.000	1835	0.0	3389
MG200535.1	MG200535	Nesticella wanzaiensis small subunit ribosomal RNA gene, partial sequence	100.000	1716	0.0	3169
AB858349.1	AB858349	Ankistrodinium armigerum small subunit ribosomal RNA gene, partial sequence	100.000	1690	0.0	3121
LN870431.1	LN870431	Asbestopluma lycopodium small subunit ribosomal RNA gene, partial sequence	100.000	1728	0.0	3192
FJ858216.1	FJ858216	Placus salinus small subunit ribosomal RNA gene, partial sequence	100.000	1747	0.0	3227
HQ912554.1	HQ912554	Corethron hystrix CCMP307 small subunit ribosomal RNA gene, partial sequence	100.000	1742	0.0	3214
AY425025.1	AY425025	Rhynchomonas nasuta small subunit ribosomal RNA gene, partial sequence	100.000	2176	0.0	4019
EU414429.1	EU414429	Haploniscus rostratus small subunit ribosomal RNA gene, partial sequence	100.000	2202	0.0	4067
JQ000325.1	JQ000325	Afrolistrophorus congoicola small subunit ribosomal RNA gene, partial sequence	100.000	1742	0.0	3217
AB000645.1	AB000645	Dipodascus aggregatus IFO 10816 small subunit ribosomal RNA gene, partial sequence	100.000	1744	0.0	3221
DQ646542.1	DQ646542	Peziza badiofusca small subunit ribosomal RNA gene, partial sequence	100.000	1781	0.0	3290
KT304891.1	KT304891	Trachelomonas variabilis SAG1283-24 small subunit ribosomal RNA gene, partial sequence	100.000	2100	0.0	3879
LC042092.1	LC042092	Tubulanus tamias small subunit ribosomal RNA gene, partial sequence	100.000	1911	0.0	3530
FJ715634.1	FJ715634	Spirotontonia taiwanica small subunit ribosomal RNA gene, partial sequence	100.000	1723	0.0	3182
EU660530.1	EU660530	Acanthobothrium brevissime small subunit ribosomal RNA gene, partial sequence	100.000	2067	0.0	3818
KC205981.1	KC205981	Lafontella mariadeanei small subunit ribosomal RNA gene, partial sequence	100.000	2120	0.0	3912
AY748186.1	AY748186	Melittomma brasiliense small subunit ribosomal RNA gene, partial sequence	100.000	1975	0.0	3644
FJ749923.1	FJ749923	Salinamexus koreanus small subunit ribosomal RNA gene, partial sequence	100.000	1891	0.0	3485
EF650125.1	EF650125	Dioctria rufipes small subunit ribosomal RNA gene, partial sequence	100.000	1958	0.0	3616
KC902173.1	KC902173	Petrosia weinbergi small subunit ribosomal RNA gene, partial sequence	100.000	1902	0.0	3513
AB564608.1	AB564608	Ochroconis constricta NBRC 9375 small subunit ribosomal RNA gene, partial sequence	100.000	1710	0.0	3158
KF758572.1	KF758572	Aureobasidium iranianum KH-P2 small subunit ribosomal RNA gene, partial sequence	100.000	1697	0.0	3134
AB712505.1	AB712505	Dacrymyces san-augustinii MAFF 240141 small subunit ribosomal RNA gene, partial sequence	100.000	1728	0.0	3192
JF834707.1	JF834707	Pectinodesmus pectinatus MIC-G8 small subunit ribosomal RNA gene, partial sequence	100.000	1779	0.0	3286
KY593427.1	KY593427	Typhlocaris ayyaloni small subunit ribosomal RNA gene, partial sequence	100.000	1896	0.0	3502
KP075831.1	KP075831	Systellaspis debilis small subunit ribosomal RNA gene, partial sequence	100.000	1839	0.0	3397
HQ232188.1	HQ232188	Acremonium curvulum CBS 430.66 small subunit ribosomal RNA gene, partial sequence	100.000	1771	0.0	3271
JX915757.1	JX915757	Enterocytospora artemiae small subunit ribosomal RNA gene, partial sequence	100.000	1255	0.0	2314
FN666250.1	FN666250	Entamoeba bovis small subunit ribosomal RNA gene, partial sequence	100.000	1921	0.0	3548
KP419134.1	KP419134	Ipelates latus small subunit ribosomal RNA gene, partial sequence	100.000	1860	0.0	3435
EU414430.1	EU414430	Haploniscus spinifer small subunit ribosomal RNA gene, partial sequence	100.000	2154	0.0	3978
KY016329.1	KY016329	Austrochilus forsteri small subunit ribosomal RNA gene, partial sequence	100.000	1739	0.0	3212
AY555517.1	AY555517	Xenylla grisea small subunit ribosomal RNA gene, partial sequence	100.000	1758	0.0	3247
AF209856.1	AF209856	Neobodo designis small subunit ribosomal RNA gene, partial sequence	100.000	2034	0.0	3757
AB501319.1	AB501319	Tamanovalva limax small subunit ribosomal RNA gene, partial sequence	100.000	1889	0.0	3489
AY952407.1	AY952407	Billbergia pyramidalis small subunit ribosomal RNA gene, partial sequence	100.000	1743	0.0	3216
JN869397.1	JN869397	Nephasoma columbaris small subunit ribosomal RNA gene, partial sequence	100.000	1777	0.0	3282
KF891890.1	KF891890	Psoralges libertus small subunit ribosomal RNA gene, partial sequence	100.000	1740	0.0	3214
MG826111.1	MG826111	Bysmatrum subsalsum TIO406 small subunit ribosomal RNA gene, partial sequence	100.000	1731	0.0	3197
KY951738.1	KY951738	Ketosoma werneri small subunit ribosomal RNA gene, partial sequence	100.000	2177	0.0	4021
KT722406.1	KT722406	Lytocarpia canepa small subunit ribosomal RNA gene, partial sequence	100.000	1791	0.0	3308
AF118143.1	AF118143	Encephalitozoon hellem IPZ:CH-H2 small subunit ribosomal RNA gene, complete sequence	100.000	1314	0.0	2427
AY544717.1	AY544717	Gyromitra californica 06/22/2003 small subunit ribosomal RNA gene, partial sequence	100.000	1728	0.0	3192
AF168840.1	AF168840	Elasis hirsuta small subunit ribosomal RNA gene, partial sequence	100.000	1723	0.0	3164
AY284820.1	AY284820	Axonchium propinquum small subunit ribosomal RNA gene, partial sequence	100.000	1724	0.0	3173
FJ361362.1	FJ361362	Neogoniolithon brassica-florida NZC2043 small subunit ribosomal RNA gene, partial sequence	100.000	1681	0.0	3105
HM216911.1	HM216911	Anncaliia algerae small subunit ribosomal RNA gene, partial sequence	100.000	1358	0.0	2508
AF474309.1	AF474309	Epigamia magna small subunit ribosomal RNA gene, partial sequence	100.000	1834	0.0	3387
KP725701.1	KP725701	Bathypalaemonella serratipalma small subunit ribosomal RNA gene, partial sequence	100.000	1858	0.0	3432
KX581243.1	KX581243	Kentrophyllum setigerum small subunit ribosomal RNA gene, partial sequence	100.000	1597	0.0	2950
KF673393.1	KF673393	Edaphochlorella mirabilis SAG 211-11r small subunit ribosomal RNA gene, partial sequence	100.000	1732	0.0	3199
AJ810737.1	AJ810737	Silpha obscura small subunit ribosomal RNA gene, partial sequence	100.000	1930	0.0	3565
AB372220.1	AB372220	Ambrosiozyma pseudovanderkliftii QmPlLG-2-9 (= JCM 15025) small subunit ribosomal RNA gene, partial sequence	100.000	1724	0.0	3184
DQ855405.1	DQ855405	Caduceia versatilis small subunit ribosomal RNA gene, partial sequence	100.000	1538	0.0	2841
AM774488.1	AM774488	Myadora brevis small subunit ribosomal RNA gene, partial sequence	100.000	1870	0.0	3454
AF012506.1	AF012506	Amarotypus edwardsi small subunit ribosomal RNA gene, partial sequence	100.000	2157	0.0	3984
AB016023.1	AB016023	Piptocephalis corymbifera NRRL 2385 small subunit ribosomal RNA gene, partial sequence	100.000	1736	0.0	3206
AJ311676.1	AJ311676	Monodelphis domestica small subunit ribosomal RNA gene, partial sequence	100.000	1847	0.0	3411
HQ677594.1	HQ677594	Pandora nouryi small subunit ribosomal RNA gene, partial sequence	100.000	1760	0.0	3251
AB712510.1	AB712510	Unilacryma unispora TUFC13832 small subunit ribosomal RNA gene, partial sequence	100.000	1728	0.0	3192
AY851265.1	AY851265	Trichuris suis small subunit ribosomal RNA gene, complete sequence	100.000	1912	0.0	3531
KR019918.1	KR019918	Sphaerodoropsis minuta small subunit ribosomal RNA gene, partial sequence	100.000	1906	0.0	3520
KP208180.1	KP208180	Flamella pleistocenica flam1 small subunit ribosomal RNA gene, partial sequence	100.000	1898	0.0	3506
AF334275.1	AF334275	Lamyctinus coeculus small subunit ribosomal RNA gene, partial sequence	100.000	2117	0.0	3910
DQ060812.1	DQ060812	Perknaster fuscus small subunit ribosomal RNA gene, partial sequence	100.000	1722	0.0	3181
LC054942.1	LC054942	Stylodinium littorale NY017 small subunit ribosomal RNA gene, partial sequence	100.000	1747	0.0	3227
AY222116.1	AY222116	Lankatrema mannarense small subunit ribosomal RNA gene, partial sequence	100.000	1926	0.0	3557
JN619326.1	JN619326	Myllaena infuscata small subunit ribosomal RNA gene, partial sequence	100.000	1949	0.0	3600
GU327677.1	GU327677	Prorocentrum pseudopanamense small subunit ribosomal RNA gene, partial sequence	100.000	1791	0.0	3308
DQ317536.1	DQ317536	Blastodinium contortum small subunit ribosomal RNA gene, partial sequence	100.000	1799	0.0	3323
AY461468.1	AY461468	Antennuloniscus armatus small subunit ribosomal RNA gene, partial sequence	100.000	2131	0.0	3936
AF370788.1	AF370788	Allomachilis froggatti small subunit ribosomal RNA gene, partial sequence	100.000	1818	0.0	3358
AY952383.1	AY952383	Veratrum maackii small subunit ribosomal RNA gene, partial sequence	100.000	1791	0.0	3308
JN941659.1	JN941659	Corollospora gracilis NBRC 32111 small subunit ribosomal RNA gene, partial sequence	100.000	1750	0.0	3232
JN603867.1	JN603867	Monomorphina rudicula ASW08035 small subunit ribosomal RNA gene, partial sequence	100.000	2238	0.0	4133
KJ578682.1	KJ578682	Eugerdella huberti small subunit ribosomal RNA gene, partial sequence	100.000	2010	0.0	3712
JQ000239.1	JQ000239	Echimytricalges guyanensis small subunit ribosomal RNA gene, partial sequence	100.000	1759	0.0	3241
HM590864.1	HM590864	Radicipes gracilis small subunit ribosomal RNA gene, partial sequence	100.000	1750	0.0	3232
KF929078.1	KF929078	Neotrops pombero small subunit ribosomal RNA gene, partial sequence	100.000	1748	0.0	3221
AF438323.1	AF438323	Phaeomonas parva MBIC10503 small subunit ribosomal RNA gene, partial sequence	100.000	1772	0.0	3269
AY745614.1	AY745614	Oxyporus maxillosus small subunit ribosomal RNA gene, partial sequence	100.000	1941	0.0	3585
JF892719.1	JF892719	Dictyostelium maeandriforme OH604 small subunit ribosomal RNA gene, partial sequence	100.000	1888	0.0	3487
JN018295.1	JN018295	Apocheiridium reddelli small subunit ribosomal RNA gene, partial sequence	100.000	1732	0.0	3199
KF417689.1	KF417689	Ulnaria ulna small subunit ribosomal RNA gene, partial sequence	100.000	1677	0.0	3097
KM853286.1	KM853286	Paramastax nigra OR407 small subunit ribosomal RNA gene, partial sequence	100.000	1892	0.0	3494
KX713295.1	KX713295	Entodesma navicula small subunit ribosomal RNA gene, partial sequence	100.000	1991	0.0	3677
HQ710570.1	HQ710570	Vischeria stellata small subunit ribosomal RNA gene, partial sequence	100.000	1708	0.0	3155
EU272620.1	EU272620	Halopteris minuta small subunit ribosomal RNA gene, partial sequence	100.000	1793	0.0	3297
KP324655.1	KP324655	Ophidiogorgia kuekenthali small subunit ribosomal RNA gene, partial sequence	100.000	1764	0.0	3258
HQ157238.1	HQ157238	Namalycastis jaya small subunit ribosomal RNA gene, partial sequence	100.000	1744	0.0	3221
KT716334.1	KT716334	Thraustochytrium kinnei small subunit ribosomal RNA gene, partial sequence	100.000	1796	0.0	3317
AF474303.1	AF474303	Myrianida convoluta small subunit ribosomal RNA gene, partial sequence	100.000	1768	0.0	3262
AY165774.1	AY165774	Acetabularia acetabulum small subunit ribosomal RNA gene, partial sequence	100.000	1773	0.0	3267
FR837705.1	FR837705	Haploposthia vandula small subunit ribosomal RNA gene, partial sequence	100.000	1713	0.0	3164
JF900490.1	JF900490	Plethodon cinereus small subunit ribosomal RNA gene, partial sequence	100.000	1777	0.0	3282
JN636073.1	JN636073	Caenorhabditis wallacei JU1873 small subunit ribosomal RNA gene, partial sequence	100.000	1729	0.0	3193
AY998645.1	AY998645	Neobodo designis SCCAP BD51 small subunit ribosomal RNA gene, partial sequence	100.000	2073	0.0	3829
AB375868.1	AB375868	Amylax triacantha var. buxus small subunit ribosomal RNA gene, partial sequence	100.000	1721	0.0	3179
MG253163.1	MG253163	Amage sculpta small subunit ribosomal RNA gene, partial sequence	100.000	1791	0.0	3308
AF411276.1	AF411276	Bodomorpha minima ATCC 50339 small subunit ribosomal RNA gene, partial sequence	100.000	1857	0.0	3426
AJ287531.1	AJ287531	Microphallus fusiformis small subunit ribosomal RNA gene, partial sequence	100.000	1925	0.0	3552
AB016291.1	AB016291	Rhodotorula glutinis IFO1125 small subunit ribosomal RNA gene, partial sequence	100.000	1752	0.0	3236
KC142322.1	KC142322	Galloisiana yezoensis small subunit ribosomal RNA gene, partial sequence	100.000	2051	0.0	3788
AY490221.1	AY490221	Bodo celer small subunit ribosomal RNA gene, partial sequence	100.000	2085	0.0	3851
AJ287540.1	AJ287540	Microcotyle sebastis small subunit ribosomal RNA gene, partial sequence	100.000	1954	0.0	3609
HG425174.1	HG425174	Herpetomonas ztiplika small subunit ribosomal RNA gene, partial sequence	100.000	2172	0.0	4012
FJ628363.1	FJ628363	Hicanonectes teleskopos small subunit ribosomal RNA gene, partial sequence	100.000	1683	0.0	3109
KY016834.1	KY016834	Waitkera waitakerensis small subunit ribosomal RNA gene, partial sequence	100.000	1720	0.0	3177
MF077732.1	MF077732	Chondracanthus merluccii small subunit ribosomal RNA gene, partial sequence	100.000	1737	0.0	3205
EU082401.1	EU082401	Conchoderma auritum small subunit ribosomal RNA gene, partial sequence	100.000	1828	0.0	3376
FR837732.1	FR837732	Philocelis brueggemanni small subunit ribosomal RNA gene, partial sequence	100.000	1744	0.0	3221
KT304840.1	KT304840	Lepocinclis spirogyroides Jooklim110407G small subunit ribosomal RNA gene, partial sequence	100.000	2179	0.0	4024
JF903677.1	JF903677	Trypanosyllis zebra small subunit ribosomal RNA gene, partial sequence	100.000	1880	0.0	3472
KY016567.1	KY016567	Oecobius cellariorum small subunit ribosomal RNA gene, partial sequence	100.000	1714	0.0	3166
JX442171.1	JX442171	Arhythmorhynchus brevis small subunit ribosomal RNA gene, partial sequence	100.000	1730	0.0	3195
AJ287557.1	AJ287557	Paucivitellosus fragilis small subunit ribosomal RNA gene, partial sequence	100.000	1890	0.0	3491
KT033424.1	KT033424	Pleuronema binucleatum small subunit ribosomal RNA gene, partial sequence	100.000	1762	0.0	3254
AJ007275.1	AJ007275	Cyanoptyche gloeocystis SAG 34.90 small subunit ribosomal RNA gene, partial sequence	100.000	1766	0.0	3262
JN619054.1	JN619054	Thinonoma atra small subunit ribosomal RNA gene, partial sequence	100.000	1896	0.0	3502
AB564607.1	AB564607	Ochroconis humicola NBRC 32054 small subunit ribosomal RNA gene, partial sequence	100.000	1711	0.0	3160
KR856136.1	KR856136	Polystomoides tunisiensis small subunit ribosomal RNA gene, partial sequence	100.000	1993	0.0	3681
JN368226.1	JN368226	Sebacina candida small subunit ribosomal RNA gene, partial sequence	100.000	1719	0.0	3175
AY284695.1	AY284695	Theristus agilis small subunit ribosomal RNA gene, partial sequence	100.000	1722	0.0	3162
EU273597.1	EU273597	Oscheius chongmingensis Tumian small subunit ribosomal RNA gene, partial sequence	100.000	1708	0.0	3155
AF352084.1	AF352084	Panorbis viscosus A231-2B small subunit ribosomal RNA gene, partial sequence	100.000	1758	0.0	3247
KY652215.1	KY652215	Macrostomum dongyuanensis small subunit ribosomal RNA gene, partial sequence	100.000	1789	0.0	3304
KC875226.1	KC875226	Sheraphelenchus entomophagus 1516 small subunit ribosomal RNA gene, partial sequence	100.000	1707	0.0	3153
KP144396.1	KP144396	Stygiella agilis small subunit ribosomal RNA gene, partial sequence	100.000	1855	0.0	3426
HM536165.1	HM536165	Nucleocercomonas praelonga HFCC 920 small subunit ribosomal RNA gene, partial sequence	100.000	1797	0.0	3319
AY184343.2	AY184343	Dione arcuata BKE834 small subunit ribosomal RNA gene, partial sequence	100.000	1748	0.0	3229
KT030813.1	KT030813	Trypanosoma wauwau small subunit ribosomal RNA gene, partial sequence	100.000	2137	0.0	3947
MH029284.1	MH029284	Laciniporus arabicus Om-L-arabic-029 small subunit ribosomal RNA gene, partial sequence	100.000	1710	0.0	3158
KY271651.1	KY271651	Goniochloris mutica ACOI 1360 small subunit ribosomal RNA gene, partial sequence	100.000	1748	0.0	3229
KP970226.1	KP970226	Blepharisma japonicum small subunit ribosomal RNA gene, partial sequence	100.000	1651	0.0	3049
KX069014.1	KX069014	Arixenia esau small subunit ribosomal RNA gene, partial sequence	100.000	1856	0.0	3421
EF202877.1	EF202877	Gambierdiscus belizeanus small subunit ribosomal RNA gene, partial sequence	100.000	1727	0.0	3190
AY070122.1	AY070122	Pholas dactylus small subunit ribosomal RNA gene, partial sequence	100.000	1798	0.0	3321
AF207019.1	AF207019	Securidaca diversifolia small subunit ribosomal RNA gene, partial sequence	100.000	1739	0.0	3212
AB863027.1	AB863027	Amphidinium gibbosum NY004 small subunit ribosomal RNA gene, partial sequence	100.000	1765	0.0	3260
FM244861.1	FM244861	Doliolum denticulatum small subunit ribosomal RNA gene, partial sequence	100.000	1769	0.0	3267
KY016851.1	KY016851	Diores femoralis small subunit ribosomal RNA gene, partial sequence	100.000	1716	0.0	3169
KX866795.1	KX866795	Cliona viridis small subunit ribosomal RNA gene, partial sequence	100.000	1742	0.0	3217
AJ287520.1	AJ287520	Haematoloechus longiplexus small subunit ribosomal RNA gene, partial sequence	100.000	1947	0.0	3596
KX519761.1	KX519761	Parvilucifera corolla Lanzarote small subunit ribosomal RNA gene, partial sequence	100.000	1759	0.0	3249
KM887954.1	KM887954	Zoothamnium grossi small subunit ribosomal RNA gene, partial sequence	100.000	1638	0.0	3025
FJ766478.1	FJ766478	Schizoplasmodiopsis amoeboidea BG7A-12B piece G small subunit ribosomal RNA gene, partial sequence	100.000	1876	0.0	3465
AF188367.1	AF188367	Polypterus senegalus small subunit ribosomal RNA gene, partial sequence	100.000	1770	0.0	3258
AY596356.1	AY596356	Eosentomon communis small subunit ribosomal RNA gene, partial sequence	100.000	1948	0.0	3598
AF368518.1	AF368518	Furia neopyralidarum ARSEF1145 small subunit ribosomal RNA gene, partial sequence	100.000	1849	0.0	3415
FN552017.1	FN552017	Amphiscolops potocani small subunit ribosomal RNA gene, partial sequence	100.000	1752	0.0	3236
JQ907242.1	JQ907242	Odontembia jacobi small subunit ribosomal RNA gene, partial sequence	100.000	1844	0.0	3406
KM486150.1	KM486150	Malkara loricata small subunit ribosomal RNA gene, partial sequence	100.000	1736	0.0	3206
AF013152.1	AF013152	Schmidtea polychroa small subunit ribosomal RNA gene, partial sequence	100.000	1786	0.0	3295
LC052379.1	LC052379	Aonchotheca musimon small subunit ribosomal RNA gene, partial sequence	100.000	1813	0.0	3349
FN825898.2	FN825898	Acaulospora brasiliensis small subunit ribosomal RNA gene, partial sequence	100.000	1759	0.0	3249
KU848238.1	KU848238	Spirostomum minus SKS731 small subunit ribosomal RNA gene, partial sequence	100.000	1671	0.0	3079
KY682876.1	KY682876	Crouania mucosa small subunit ribosomal RNA gene, partial sequence	100.000	1720	0.0	3177
AB261520.1	AB261520	Protoperidinium thulesense small subunit ribosomal RNA gene, partial sequence	100.000	1764	0.0	3251
KC513023.1	KC513023	Thrips simplex small subunit ribosomal RNA gene, partial sequence	100.000	1816	0.0	3354
KJ887416.1	KJ887416	Ptyalorhynchus coecus small subunit ribosomal RNA gene, partial sequence	100.000	1736	0.0	3206
JF264840.1	JF264840	Lankesteria cystodytae small subunit ribosomal RNA gene, partial sequence	100.000	1715	0.0	3168
GQ872428.1	GQ872428	Orborhabdostyla bromelicola small subunit ribosomal RNA gene, partial sequence	100.000	1735	0.0	3205
KF268454.1	KF268454	Phallusia fumigata small subunit ribosomal RNA gene, partial sequence	100.000	1733	0.0	3201
MF190552.1	MF190552	Pigoraptor vietnamica Opistho-1 small subunit ribosomal RNA gene, partial sequence	100.000	1794	0.0	3314
GQ340975.1	GQ340975	Henneguya tunisiensis small subunit ribosomal RNA gene, partial sequence	100.000	2067	0.0	3818
AF534770.1	AF534770	Begonia isoptera small subunit ribosomal RNA gene, partial sequence	100.000	1793	0.0	3312
AF519248.1	AF519248	Phascolion strombus small subunit ribosomal RNA gene, partial sequence	100.000	1773	0.0	3275
EF036539.1	EF036539	Symbiodinium goreaui CCMP 2466 small subunit ribosomal RNA gene, partial sequence	100.000	1752	0.0	3236
EU683137.1	EU683137	Discocoris drakei small subunit ribosomal RNA gene, partial sequence	100.000	1855	0.0	3426
JF900488.1	JF900488	Meioglossus psammophilus small subunit ribosomal RNA gene, partial sequence	100.000	1813	0.0	3349
AY071794.1	AY071794	Aspidytes niobe small subunit ribosomal RNA gene, partial sequence	100.000	1927	0.0	3548
AM774520.1	AM774520	Cerastoderma edule small subunit ribosomal RNA gene, partial sequence	100.000	1827	0.0	3374
FJ749926.1	FJ749926	Leptusa kitazawai small subunit ribosomal RNA gene, partial sequence	100.000	1902	0.0	3509
KX036713.1	KX036713	Crusticorallina painei small subunit ribosomal RNA gene, partial sequence	100.000	1673	0.0	3090
AB287984.1	AB287984	Myconymphaea yatsukahoi NBRC 100467 small subunit ribosomal RNA gene, partial sequence	100.000	1810	0.0	3343
JF791038.1	JF791038	Rhizosolenia similoides small subunit ribosomal RNA gene, partial sequence	100.000	1777	0.0	3282
KP868771.1	KP868771	Rurikoplites armatus small subunit ribosomal RNA gene, partial sequence	100.000	1546	0.0	2856
KJ451388.1	KJ451388	Kudoa islandica small subunit ribosomal RNA gene, partial sequence	100.000	1735	0.0	3205
KY682879.1	KY682879	Branchioglossum bipinnatifidum small subunit ribosomal RNA gene, partial sequence	100.000	1727	0.0	3190
KX776451.1	KX776451	Brachonella contorta small subunit ribosomal RNA gene, partial sequence	100.000	1666	0.0	3077
DQ822483.1	DQ822483	Condylostoma spatiosum small subunit ribosomal RNA gene, partial sequence	100.000	1659	0.0	3064
AB181885.1	AB181885	Protoperidinium conicum small subunit ribosomal RNA gene, partial sequence	100.000	1740	0.0	3203
AF352076.1	AF352076	Magnisphaera spartinae A221-1A small subunit ribosomal RNA gene, partial sequence	100.000	1744	0.0	3221
MF278670.1	MF278670	Pseudotrichonympha aurea small subunit ribosomal RNA gene, partial sequence	100.000	1452	0.0	2682
KC429338.1	KC429338	Ctenoides scaber small subunit ribosomal RNA gene, partial sequence	100.000	1773	0.0	3275
AY937326.1	AY937326	Praya dubia small subunit ribosomal RNA gene, partial sequence	100.000	1755	0.0	3241
DQ538500.1	DQ538500	Dissonus manteri small subunit ribosomal RNA gene, partial sequence	100.000	1805	0.0	3334
JX401239.1	JX401239	Licmophora grandis small subunit ribosomal RNA gene, partial sequence	100.000	1753	0.0	3238
KJ591553.1	KJ591553	Hypotrichomonas osmaniae CYCL2 small subunit ribosomal RNA gene, partial sequence	100.000	1508	0.0	2785
KF751599.1	KF751599	Madanidinium loirii IFR12-257 small subunit ribosomal RNA gene, partial sequence	100.000	1784	0.0	3295
EU815284.1	EU815284	Semidalis vicina small subunit ribosomal RNA gene, partial sequence	100.000	2082	0.0	3845
AB712518.1	AB712518	Femsjonia peziziformis TUFC13833 small subunit ribosomal RNA gene, partial sequence	100.000	1730	0.0	3195
DQ925304.1	DQ925304	Anonchocephalus chilensis small subunit ribosomal RNA gene, partial sequence	100.000	2127	0.0	3928
AY157184.1	AY157184	Psettarium nolani small subunit ribosomal RNA gene, partial sequence	100.000	1931	0.0	3567
FR837691.1	FR837691	Daku woorimensis small subunit ribosomal RNA gene, partial sequence	100.000	1790	0.0	3306
AY532366.1	AY532366	Scoloplos acmeceps small subunit ribosomal RNA gene, partial sequence	100.000	1969	0.0	3637
FJ865206.1	FJ865206	Acineta tuberosa small subunit ribosomal RNA gene, partial sequence	100.000	1693	0.0	3127
AY012384.1	AY012384	Hydriastele pinangoides small subunit ribosomal RNA gene, partial sequence	100.000	1724	0.0	3184
AF069208.1	AF069208	Cypripedium calceolus small subunit ribosomal RNA gene, partial sequence	100.000	1745	0.0	3216
KC429403.1	KC429403	Donacilla cornea small subunit ribosomal RNA gene, partial sequence	100.000	1806	0.0	3336
AF042486.1	AF042486	Macropodinium yalabense small subunit ribosomal RNA gene, partial sequence	100.000	1639	0.0	3027
EU103618.1	EU103618	Euplotes aediculatus Lahorensis small subunit ribosomal RNA gene, partial sequence	100.000	1875	0.0	3463
LC222305.1	LC222305	Ataxiodinium choane small subunit ribosomal RNA gene, partial sequence	100.000	1731	0.0	3179
AF168859.1	AF168859	Mayaca fluviatilis small subunit ribosomal RNA gene, partial sequence	100.000	1745	0.0	3223
GU125758.1	GU125758	Phoronis ovalis small subunit ribosomal RNA gene, partial sequence	100.000	1704	0.0	3147
FJ468488.1	FJ468488	Henneguya pellis small subunit ribosomal RNA gene, partial sequence	100.000	2023	0.0	3736
JN418589.1	JN418589	Pinnularia viridiformis Pin 870 MG small subunit ribosomal RNA gene, partial sequence	100.000	1702	0.0	3140
MH357100.1	MH357100	Althepus languensis small subunit ribosomal RNA gene, partial sequence	100.000	1734	0.0	3203
DQ534692.1	DQ534692	Suillus lakei PDD7 small subunit ribosomal RNA gene, partial sequence	100.000	1780	0.0	3288
KY922165.1	KY922165	Chrysomelobia labidomerae small subunit ribosomal RNA gene, partial sequence	100.000	1866	0.0	3446
FJ595495.2	FJ595495	Rhodospora sordida small subunit ribosomal RNA gene, partial sequence	100.000	1750	0.0	3232
AF069224.1	AF069224	Goeppertia loeseneri small subunit ribosomal RNA gene, partial sequence	100.000	1715	0.0	3157
KF744071.1	KF744071	Phacus claviformis Gungnamji052507F small subunit ribosomal RNA gene, partial sequence	100.000	2184	0.0	4030
KM369053.1	KM369053	Lithophyllum pustulatum small subunit ribosomal RNA gene, partial sequence	100.000	1677	0.0	3094
JF903662.1	JF903662	Syllis hyalina small subunit ribosomal RNA gene, partial sequence	100.000	1881	0.0	3474
DQ022780.1	DQ022780	Euptilota molle small subunit ribosomal RNA gene, partial sequence	100.000	1719	0.0	3164
EF202886.1	EF202886	Gambierdiscus toxicus small subunit ribosomal RNA gene, partial sequence	100.000	1723	0.0	3182
DQ079933.1	DQ079933	Onychognathia rhombocephala small subunit ribosomal RNA gene, partial sequence	100.000	1738	0.0	3210
AY016348.1	AY016348	Phaeotrichum benjaminii CBS 541.72 small subunit ribosomal RNA gene, partial sequence	100.000	1753	0.0	3238
AM774554.1	AM774554	Caecella horsfieldi small subunit ribosomal RNA gene, partial sequence	100.000	1764	0.0	3258
KC529504.1	KC529504	Canetellia beauchampi small subunit ribosomal RNA gene, partial sequence	100.000	1806	0.0	3336
KX896484.1	KX896484	Mesochaetopterus sagittarius small subunit ribosomal RNA gene, partial sequence	100.000	1738	0.0	3210
MG253135.1	MG253135	Isolda pulchella small subunit ribosomal RNA gene, partial sequence	100.000	1789	0.0	3304
AM168100.1	AM168100	Heterostelium filamentosum small subunit ribosomal RNA gene, partial sequence	100.000	1931	0.0	3567
AJ287541.1	AJ287541	Microphallus primas small subunit ribosomal RNA gene, partial sequence	100.000	1924	0.0	3554
HQ891249.1	HQ891249	Aphistogoniulus hova small subunit ribosomal RNA gene, partial sequence	100.000	1774	0.0	3277
AF421770.1	AF421770	Paragordionus rautheri small subunit ribosomal RNA gene, partial sequence	100.000	1812	0.0	3347
JN170137.1	JN170137	Asaphidion alaskanum small subunit ribosomal RNA gene, partial sequence	100.000	1978	0.0	3653
EU038079.1	EU038079	Cornechiniscus lobatus small subunit ribosomal RNA gene, partial sequence	100.000	1950	0.0	3602
KY016320.1	KY016320	Herennia multipuncta small subunit ribosomal RNA gene, partial sequence	100.000	1720	0.0	3173
KP725748.1	KP725748	Lissosabinea unispinosa small subunit ribosomal RNA gene, partial sequence	100.000	1829	0.0	3378
KF182487.1	KF182487	Paguristes puncticeps small subunit ribosomal RNA gene, partial sequence	100.000	1941	0.0	3581
KX713311.1	KX713311	Martesia striata small subunit ribosomal RNA gene, partial sequence	100.000	1798	0.0	3321
